booking_id,customer_id,product_id,booking_date,travel_date,return_date,num_passengers,total_value_gbp,deposit_amount_gbp,balance_due_date,status,channel,agent_id,branch_code,margin_pct,currency,exchange_rate,special_requests,insurance_included,cancellation_date,cancellation_reason,_record_hash
BKG000119,CUS00583,PKG0185,2023-04-12,2023-12-13,2023-12-28,2,24700.0,4940.0,2023-09-14,Completed,Online,AGT012,,0.1444,GBP,1.0,,Y,,,ef3c7da76038c32d0bd24ceff0721f84
BKG000120,CUS00929,PKG0063,2022-01-17,2022-03-03,2022-03-21,2,45000,9000.0,2021-12-03,Cancelled,Online,AGT008,,0.1589,GBP,1.0,Anniversary surprise,Y,2022-01-24,Medical,46e6c44930af3836d9c89ee4a5959e6a
BKG000121,CUS01283,PKG0169,2022-12-03,2023-04-28,2023-05-14,2,20300.0,4060.0,2023-01-28,Cancelled,Agent,AGT013,,0.2057,GBP,1.0,,Y,2022-12-19,Medical,a7da3684e0174a2008ef4b3ec3489c03
BKG000122,CUS01168,PKG0088,2024-11-20,2025-06-18,2025-07-01,6,45000,9000.0,2025-03-20,Cancelled,Online,,,0.1351,GBP,1.0,Wheelchair accessible,Y,2024-12-12,Change of plans,ec9d70b1c8db8b379582d571babb0f4f
BKG000123,CUS01435,PKG0042,2024-12-10,2025-05-19,2025-05-31,2,10600.0,2120.0,2025-02-18,Completed,Online,AGT010,,0.262,GBP,1.0,,Y,,,c630fb4ccc35266fbeda87f4076aed68
BKG000124,CUS00452,PKG0089,2023-10-13,2024-01-04,2024-01-16,2,7900.0,1580.0,2023-10-06,Completed,Online,AGT008,,0.2402,GBP,1.0,Dietary requirements,Y,,,dd90923d6d7e76f1ee3e45695f23e984
BKG000125,CUS00602,PKG0131,2023-06-01,2023-09-30,2023-10-14,2,17600.0,3520.0,2023-07-02,Completed,Agent,AGT006,,0.2529,GBP,1.0,,Y,,,02b3dabcb109360cba8c8b236b66c392
BKG000126,CUS01964,PKG0002,2023-05-26,2023-12-11,2023-12-23,6,45000,9000.0,2023-09-12,Completed,Referral,AGT005,,0.2574,GBP,1.0,,N,,,53fd6d2a31444c6b2647460650f089ce
BKG000127,CUS01538,PKG0033,2022-02-18,2022-10-14,2022-11-02,4,15100.0,3020.0,2022-07-16,Cancelled,Agent,AGT014,,0.2323,GBP,1.0,Dietary requirements,Y,2022-03-09,Medical,abe5c5cd6bc70ca5fcb022ee69a33571
BKG000128,CUS00150,PKG0036,2022-11-29,2023-07-10,2023-07-21,2,17900.0,3580.0,2023-04-11,Completed,Phone,,,0.1207,GBP,1.0,,Y,,,99de3ff0cdd8e92d3a28b9ce94fb1b6c
BKG000129,CUS01915,PKG0177,2023-01-13,2023-06-11,2023-06-26,2,23800.0,4760.0,2023-03-13,Completed,Phone,AGT001,,0.2573,GBP,1.0,,Y,,,4a9db57959fe3fe95ca274c38a3337eb
BKG000130,CUS01343,PKG0179,2022-05-03,2022-12-30,2023-01-10,1,11300.0,2260.0,2022-10-01,Completed,Online,,,0.1668,GBP,1.0,Dietary requirements,N,,,71472ca63a57e208e4d405d8dae87c8e
BKG000131,CUS01322,PKG0114,2022-06-16,2023-02-03,2023-02-13,3,26100.0,5220.0,2022-11-05,Completed,Online,AGT005,,0.1302,GBP,1.0,Sea view room,Y,,,15732aa35a9a1788049999ff12e68320
BKG000132,CUS00810,PKG0004,2023-05-16,2024-01-19,2024-02-02,3,29700.0,5940.0,2023-10-21,Completed,Agent,,,0.2493,GBP,1.0,Sea view room,Y,,,9c0fe4ed09a037f192933a8872f6cca4
BKG000133,CUS00056,PKG0039,2022-01-04,2022-02-20,2022-03-01,4,45000,9000.0,2021-11-22,Completed,Phone,AGT002,,0.1629,GBP,1.0,Sea view room,Y,,,20e9b9a0839d594d944588f9b8ebae81
BKG000134,CUS01542,PKG0053,2024-10-21,2025-06-20,2025-06-30,3,45000,9000.0,2025-03-22,Cancelled,Phone,AGT015,,0.2702,GBP,1.0,Anniversary surprise,N,2024-11-10,Financial,3921e2783131f0f5bfe5e8b21f85e8f7
BKG000135,CUS01429,PKG0022,2023-10-22,2024-05-27,2024-06-13,4,31800.0,6360.0,2024-02-27,Completed,Referral,AGT001,,0.2625,GBP,1.0,Dietary requirements,Y,,,6bb1cc1ff04acad6914320c1ff698b71
BKG000136,CUS00574,PKG0108,2022-01-18,2022-07-13,2022-08-03,2,29300.0,5860.0,2022-04-14,Completed,Phone,AGT002,,0.2587,GBP,1.0,Dietary requirements,Y,,,1a222c20c630ec91329df50716e390f3
BKG000137,CUS00159,PKG0001,2023-04-05,2023-06-15,2023-07-02,2,10300.0,2060.0,2023-03-17,Completed,Agent,,,0.2049,GBP,1.0,Anniversary surprise,N,,,fb7862a0e577f07cf51db934eb232a79
BKG000138,CUS00444,PKG0013,2024-03-27,2024-05-28,2024-06-18,2,35100.0,7020.0,2024-02-28,Completed,Online,AGT017,,0.2221,GBP,1.0,,Y,,,f7b8a7766f4661d1ac79a73d33aa312f
BKG000139,CUS00831,PKG0090,2022-02-28,2022-06-20,2022-06-28,2,32300.0,6460.0,2022-03-22,Completed,Online,AGT017,,0.2215,GBP,1.0,,Y,,,c691b44c1711a6097664c9461e758ff3
BKG000140,CUS00939,PKG0080,2023-11-07,2024-05-26,2024-06-09,1,3000,600.0,2024-02-26,Completed,Online,AGT017,,0.1845,GBP,1.0,,Y,,,ea60a9621c37ade6cdac8a4e133a65fc
BKG000141,CUS01125,PKG0116,2023-01-05,2023-05-23,2023-06-06,6,18300.0,3660.0,2023-02-22,Completed,Phone,AGT003,,0.2659,GBP,1.0,,Y,,,baf13ae09f54224488bab2a6e23c180d
BKG000142,CUS01441,PKG0166,2024-02-20,2024-08-25,2024-09-09,2,16000.0,3200.0,2024-05-27,Completed,Phone,AGT004,,0.277,GBP,1.0,Dietary requirements,Y,,,d25f69520489471c452c9ee6c23f3d8f
BKG000143,CUS01693,PKG0121,2022-04-28,2022-06-30,2022-07-16,2,45000,9000.0,2022-04-01,Completed,Agent,AGT015,,0.1456,GBP,1.0,,Y,,,5f40a75d84357b97733da9bb7d473675
BKG000144,CUS00682,PKG0008,2022-02-01,2022-08-25,2022-09-14,2,9800.0,1960.0,2022-05-27,Completed,Phone,AGT018,,0.2141,GBP,1.0,Sea view room,Y,,,4d551d5d296bb3d4fe1359219646ed68
BKG000145,CUS00506,PKG0095,2023-07-26,2024-02-10,2024-02-25,6,45000,9000.0,2023-11-12,Completed,Agent,AGT008,,0.1461,GBP,1.0,,Y,,,bd880e0d0040516f194fa34d18a53a93
BKG000146,CUS01855,PKG0120,2023-05-16,2023-12-01,2023-12-09,2,13500.0,2700.0,2023-09-02,Completed,Phone,AGT016,,0.1628,GBP,1.0,Sea view room,Y,,,ebd80a76a1b3b740115f0565539056ba
BKG000147,CUS00009,PKG0054,2023-12-27,2024-05-29,2024-06-18,1,20800.0,4160.0,2024-02-29,Completed,Online,AGT007,,0.2521,GBP,1.0,,Y,,,7c306a1cc0a8d18010fe2980e73fc5e3
BKG000148,CUS01662,PKG0144,2024-10-04,2025-03-01,2025-03-17,2,13100.0,2620.0,2024-12-01,Completed,Agent,AGT009,,0.1463,GBP,1.0,,N,,,6c8d1673734a1b984f49a0a309cd6c0f
BKG000149,CUS00010,PKG0062,2023-03-31,2023-07-27,2023-08-04,4,37200.0,7440.0,2023-04-28,Completed,Referral,AGT015,,0.2678,GBP,1.0,,N,,,047124d782e04f5c279a51b8871dd685
BKG000150,CUS01138,PKG0058,2022-01-06,2022-08-03,2022-08-22,6,45000,9000.0,2022-05-05,Completed,Referral,AGT006,,0.272,GBP,1.0,,Y,,,5a1a3d5adf3e10f70bb7d522e01a7b1e
BKG000151,CUS00263,PKG0082,2024-10-09,2025-04-01,2025-04-10,3,45000,9000.0,2025-01-01,Completed,Agent,AGT016,,0.1298,GBP,1.0,Sea view room,Y,,,e2b98272e5be9900d29b1841d21d1c0a
BKG000152,CUS01468,PKG0037,2022-06-21,2022-08-06,2022-08-26,2,33900.0,6780.0,2022-05-08,Completed,Agent,AGT005,,0.2743,GBP,1.0,,N,,,80780b44112c875510d95fc400690a2f
BKG000153,CUS01357,PKG0178,2024-04-19,2024-09-28,2024-10-18,2,34400.0,6880.0,2024-06-30,Cancelled,Agent,AGT016,,0.1884,GBP,1.0,,N,2024-05-08,Financial,0c460e2e88762d30749d6bbdb206f837
BKG000154,CUS00890,PKG0157,2022-04-20,2022-09-13,2022-10-01,2,21200.0,4240.0,2022-06-15,Completed,Phone,AGT013,,0.2357,GBP,1.0,Sea view room,N,,,b45e5f3b5d608fbbefe361135ad936e5
BKG000155,CUS00033,PKG0069,2022-11-01,2023-01-24,2023-02-12,4,45000,9000.0,2022-10-26,Cancelled,Agent,,,0.2712,GBP,1.0,Anniversary surprise,Y,2022-11-23,Work commitments,af535bf97a90f8fc1875868f75f3f59a
BKG000156,CUS01961,PKG0052,2022-09-27,2023-05-24,2023-06-09,4,45000,9000.0,2023-02-23,Completed,Online,AGT005,,0.2198,GBP,1.0,,Y,,,4885349e6977751c84882714e022ff64
BKG000157,CUS01376,PKG0123,2022-01-16,2022-05-23,2022-06-03,4,14400.0,2880.0,2022-02-22,Completed,Phone,AGT002,,0.1332,GBP,1.0,,Y,,,25d0f5965a0df47a44e7ffa21f87f10b
BKG000158,CUS00813,PKG0018,2024-09-23,2025-04-09,2025-04-16,2,7500.0,1500.0,2025-01-09,Completed,Phone,AGT005,,0.2097,GBP,1.0,Anniversary surprise,Y,,,a781f1a899587adfd96f7f5e46a13e3c
BKG000159,CUS01225,PKG0087,2024-05-06,2024-09-15,2024-09-29,5,32900.0,6580.0,2024-06-17,Completed,Phone,AGT018,,0.2342,GBP,1.0,,Y,,,5e895c950a5629c4d5cb4f0c2b803acf
BKG000160,CUS01169,PKG0073,2022-03-25,2022-09-11,2022-09-19,2,17100.0,3420.0,2022-06-13,Completed,Agent,AGT019,,0.2009,GBP,1.0,Sea view room,N,,,05fb9d529dd9f5b4c5c5e16cf870ecc0
BKG000161,CUS01664,PKG0062,2023-04-27,2023-12-17,2024-01-03,4,31900.0,6380.0,2023-09-18,Cancelled,Phone,,,0.1422,GBP,1.0,Anniversary surprise,Y,2023-05-11,Work commitments,cd0c64abf17108c02d78e83194d27d14
BKG000162,CUS00805,PKG0080,2022-06-20,2023-02-16,2023-02-25,4,11200.0,2240.0,2022-11-18,Completed,Agent,AGT009,,0.2272,GBP,1.0,,Y,,,590c123c23680c13f98291615f20636d
BKG000163,CUS01384,PKG0189,2022-01-30,2022-09-13,2022-10-01,2,19400.0,3880.0,2022-06-15,Completed,Agent,AGT001,,0.1803,GBP,1.0,,Y,,,2ba43ea7ae10d2b46ac9a976c4987846
BKG000164,CUS00693,PKG0197,2022-03-22,2022-09-03,2022-09-18,2,45000,9000.0,2022-06-05,Cancelled,Online,AGT005,,0.1291,GBP,1.0,Anniversary surprise,N,2022-04-15,Medical,59f76281a16c224a637a6676239112df
BKG000165,CUS01863,PKG0168,2022-11-01,2023-03-14,2023-03-27,4,45000,9000.0,2022-12-14,Completed,Online,AGT020,,0.2651,GBP,1.0,,N,,,5c024c7dbf30f3b2952a48d3e753a5bf
BKG000166,CUS01206,PKG0153,2022-01-29,2022-07-14,2022-07-29,2,14800.0,2960.0,2022-04-15,Completed,Referral,AGT018,,0.2566,GBP,1.0,Dietary requirements,Y,,,4f1ac3ee4cea8744d3884a122c28a904
BKG000167,CUS01432,PKG0086,2022-08-16,2023-02-17,2023-02-27,2,17100.0,3420.0,2022-11-19,Completed,Online,AGT003,,0.2293,GBP,1.0,Dietary requirements,N,,,9ec0fe8ae4b374353228b95944f3f5b9
BKG000168,CUS00452,PKG0181,2022-10-28,2023-01-10,2023-01-21,2,10000.0,2000.0,2022-10-12,Completed,Online,AGT014,,0.2666,GBP,1.0,,N,,,9ad033a3326ea9c7979631ab378d8d40
BKG000169,CUS01382,PKG0036,2024-11-04,2025-06-19,2025-06-28,2,20000.0,4000.0,2025-03-21,Completed,Phone,AGT017,,0.2448,GBP,1.0,Anniversary surprise,Y,,,14f63f99084d6ad2f3d0e7a93772a22f
BKG000170,CUS01867,PKG0089,2024-10-17,2025-03-28,2025-04-04,6,17300.0,3460.0,2024-12-28,Completed,Referral,AGT003,,0.2289,GBP,1.0,,N,,,b135abfeb68db29039e294c6e5582464
BKG000171,CUS00887,PKG0157,2024-10-26,2025-05-16,2025-05-23,3,26000.0,5200.0,2025-02-15,Completed,Online,AGT007,,0.2092,GBP,1.0,,N,,,62f8a787c7b68af3ff35e20c060b3b8f
BKG000172,CUS00477,PKG0156,2023-01-25,2023-05-01,2023-05-14,4,29500.0,5900.0,2023-01-31,Completed,Agent,AGT014,,0.1849,GBP,1.0,Sea view room,Y,,,5cf3293a43a1e2b1bb6b9947b6531562
BKG000173,CUS01015,PKG0131,2023-10-05,2024-05-14,2024-05-22,3,20200.0,4040.0,2024-02-14,Cancelled,Phone,AGT005,,0.1578,GBP,1.0,Dietary requirements,N,2023-11-03,Work commitments,bb2162d47d0985588f8d7787b107ec52
BKG000174,CUS01801,PKG0102,2022-01-19,2022-03-28,2022-04-14,2,23200.0,4640.0,2021-12-28,Completed,Online,AGT006,,0.1892,GBP,1.0,Sea view room,N,,,f8ccfefd0ac433d8302bbfa01b9b719a
BKG000175,CUS01409,PKG0180,2024-06-09,2024-11-21,2024-12-07,3,14300.0,2860.0,2024-08-23,Completed,Agent,,,0.147,GBP,1.0,Dietary requirements,N,,,040b56ddee61f8aa49726c7ecde08f25
BKG000176,CUS01982,PKG0138,2024-02-14,2024-09-24,2024-10-12,2,19500.0,3900.0,2024-06-26,Completed,Phone,AGT015,,0.137,GBP,1.0,,Y,,,a373603b4ceecca2ddff290ed3d64b22
BKG000177,CUS00889,PKG0039,2024-03-09,2024-08-06,2024-08-20,4,45000,9000.0,2024-05-08,Completed,Agent,AGT020,,0.2659,GBP,1.0,,N,,,d727ea9edc610112af10797a1b514b26
BKG000178,CUS01881,PKG0019,2023-11-29,2024-01-23,2024-01-30,2,7200.0,1440.0,2023-10-25,Cancelled,Agent,AGT010,,0.1727,GBP,1.0,Dietary requirements,N,2023-12-06,Change of plans,f133299cf007c7f2968a09c2a26edea2
BKG000179,CUS01777,PKG0091,2024-12-25,2025-03-28,2025-04-17,2,13000.0,2600.0,2024-12-28,Completed,Agent,AGT003,,0.1693,GBP,1.0,Sea view room,Y,,,f9e24de567ef37324afb32684939e348
BKG000180,CUS00090,PKG0199,2022-02-20,2022-10-23,2022-11-04,3,8900.0,1780.0,2022-07-25,Completed,Phone,,,0.2037,GBP,1.0,Sea view room,N,,,bb8cf151ddd1404a01e14cf8f15e237e
BKG000181,CUS01283,PKG0013,2023-10-16,2024-02-18,2024-03-03,4,45000,9000.0,2023-11-20,Completed,Online,AGT001,,0.2604,GBP,1.0,,N,,,7a5c6847ff3ebe693d9852f937cc71c7
BKG000182,CUS01712,PKG0101,2022-01-10,2022-03-16,2022-03-31,2,33400.0,6680.0,2021-12-16,Cancelled,Phone,AGT016,,0.2229,GBP,1.0,,Y,2022-01-16,Medical,a394d0c97d0e22dd1b3b612d4642695b
BKG000183,CUS00432,PKG0155,2022-10-25,2023-06-13,2023-06-26,1,7200.0,1440.0,2023-03-15,Completed,Agent,AGT018,,0.1998,GBP,1.0,,Y,,,4e8aa8feb60ec91564cdc8d84fdc9c22
BKG000184,CUS01853,PKG0045,2022-06-02,2023-01-21,2023-02-09,2,7600.0,1520.0,2022-10-23,Completed,Phone,AGT014,,0.1951,GBP,1.0,Wheelchair accessible,N,,,96e8ba62b4501e35fd2cfaaf35a93f3c
BKG000185,CUS01014,PKG0084,2024-03-20,2024-07-03,2024-07-21,4,34800.0,6960.0,2024-04-04,Completed,Referral,AGT003,,0.2738,GBP,1.0,,Y,,,8399046b448f54b7956a9f9ea94a8928
BKG000186,CUS00102,PKG0066,2024-05-19,2025-01-28,2025-02-11,5,32000.0,6400.0,2024-10-30,Completed,Online,AGT018,,0.2704,GBP,1.0,,Y,,,8d84a7e0a4876e14b792972142f2bf30
BKG000187,CUS01343,PKG0098,2023-02-19,2023-09-04,2023-09-15,6,14300.0,2860.0,2023-06-06,Completed,Referral,AGT018,,0.2023,GBP,1.0,Anniversary surprise,N,,,00464d692615c7e8325b61eb2c7f6e81
BKG000188,CUS01151,PKG0076,2022-12-18,2023-06-07,2023-06-26,3,32800.0,6560.0,2023-03-09,Completed,Referral,AGT008,,0.2208,GBP,1.0,Wheelchair accessible,Y,,,ea1e7e690943f1f3868eea6c77d0731c
BKG000189,CUS01061,PKG0077,2023-10-18,2024-01-14,2024-01-27,1,8700.0,1740.0,2023-10-16,Completed,Phone,AGT005,,0.1954,GBP,1.0,Dietary requirements,N,,,088eb7abfed8a1e1a9314a7666a73672
BKG000190,CUS00837,PKG0167,2023-01-12,2023-04-02,2023-04-21,2,18000.0,3600.0,2023-01-02,Completed,Online,AGT020,,0.2594,GBP,1.0,Anniversary surprise,Y,,,97f3f4a79b1895d52983bc16209105f4
BKG000191,CUS00065,PKG0138,2024-02-07,2024-08-30,2024-09-19,2,16200.0,3240.0,2024-06-01,Cancelled,Online,AGT010,,0.148,GBP,1.0,,Y,2024-02-22,Medical,a8b8667d32c1e104e12c236c31fe25c9
BKG000192,CUS00404,PKG0118,2024-09-03,2025-04-16,2025-04-23,4,45000,9000.0,2025-01-16,Completed,Phone,AGT020,,0.2663,GBP,1.0,Sea view room,Y,,,5ca7bf6c7f87b8999304089239c17213
BKG000193,CUS01366,PKG0089,2024-01-30,2024-05-22,2024-06-08,2,8900.0,1780.0,2024-02-22,Completed,Online,AGT001,,0.2095,GBP,1.0,,Y,,,15e8713c07aed60d3bfd5ce46531b2a2
BKG000194,CUS01428,PKG0177,2023-03-16,2023-05-21,2023-05-30,6,44200.0,8840.0,2023-02-20,Completed,Phone,AGT010,,0.1699,GBP,1.0,,Y,,,9cbf6336ed6e872dd0204d7b013fe5b6
BKG000195,CUS00543,PKG0153,2022-03-03,2022-06-15,2022-06-29,4,33500.0,6700.0,2022-03-17,Completed,Agent,AGT008,,0.1729,GBP,1.0,,N,,,5b7acbea708b5ec22c4ff1c7497766b8
BKG000196,CUS01346,PKG0062,2024-08-16,2024-10-03,2024-10-12,2,20600.0,4120.0,2024-07-05,Completed,Online,AGT001,,0.1937,GBP,1.0,,Y,,,b79c76feff930c26f88e2b3dfb657f02
BKG000197,CUS01856,PKG0098,2024-01-01,2024-06-10,2024-06-27,3,7600.0,1520.0,2024-03-12,Completed,Phone,,,0.1558,GBP,1.0,,N,,,136ca7c0d6c747df20f7e6eb82d3f5a1
BKG000198,CUS00701,PKG0075,2024-07-25,2025-02-16,2025-02-28,3,37900.0,7580.0,2024-11-18,Completed,Phone,AGT009,,0.2654,GBP,1.0,,N,,,f6db11f1042ea422769d41ea6225f3c5
BKG000199,CUS01364,PKG0123,2022-10-30,2023-02-15,2023-02-23,2,7600.0,1520.0,2022-11-17,Completed,Online,AGT010,,0.1926,GBP,1.0,,Y,,,3019978b39465eb8adab6aa921d9fdeb
BKG000200,CUS00852,PKG0028,2022-06-01,2022-10-19,2022-11-03,2,28900.0,5780.0,2022-07-21,Cancelled,Online,AGT008,,0.1339,GBP,1.0,,Y,2022-06-13,Financial,9c8e3dafa21ebc711423bc02dfbdbbb1
BKG000201,CUS00342,PKG0192,2024-08-03,2025-03-10,2025-03-30,4,23400.0,4680.0,2024-12-10,Completed,Phone,AGT009,,0.2041,GBP,1.0,Dietary requirements,N,,,2f57953fa076d99e861137e2483b1af6
BKG000202,CUS01273,PKG0151,2023-07-31,2023-12-18,2023-12-25,2,6000.0,1200.0,2023-09-19,Completed,Online,AGT014,,0.2464,GBP,1.0,,N,,,27a852fcd7eba3df90d0a7190e0de31b
BKG000203,CUS01526,PKG0112,2024-02-08,2024-06-22,2024-06-30,2,35800.0,7160.0,2024-03-24,Completed,Phone,AGT002,,0.2144,GBP,1.0,,Y,,,50091111d878222261fce20ea5994998
BKG000204,CUS00467,PKG0113,2024-05-17,2024-12-21,2025-01-03,5,45000,9000.0,2024-09-22,Completed,Agent,AGT004,,0.2524,GBP,1.0,Dietary requirements,N,,,b2362cad10536513819dc20c0a0bd35e
BKG000205,CUS01742,PKG0089,2023-11-27,2024-01-20,2024-02-04,3,8800.0,1760.0,2023-10-22,Completed,Agent,AGT010,,0.1841,GBP,1.0,,Y,,,4fcbcbb4655a381b945deba17ff19dcc
BKG000206,CUS00487,PKG0185,2024-05-21,2024-08-21,2024-08-30,2,18800.0,3760.0,2024-05-23,Completed,Phone,,,0.1946,GBP,1.0,Dietary requirements,N,,,3b0554d43f8011ae15d550e986d49476
BKG000207,CUS01210,PKG0075,2022-03-02,2022-05-08,2022-05-20,2,24800.0,4960.0,2022-02-07,Cancelled,Phone,,,0.2332,GBP,1.0,Anniversary surprise,Y,2022-03-10,Financial,f4ad43fa95157f98c5958266ed1ae065
BKG000208,CUS01816,PKG0022,2024-03-02,2024-06-22,2024-07-13,3,22200.0,4440.0,2024-03-24,Cancelled,Phone,,,0.139,GBP,1.0,Anniversary surprise,Y,2024-03-13,Change of plans,5a00a360b6b08848d023c13795edea0e
BKG000209,CUS01943,PKG0030,2023-05-28,2023-09-01,2023-09-17,3,26600.0,5320.0,2023-06-03,Completed,Online,AGT015,,0.1303,GBP,1.0,Sea view room,Y,,,4495e239d0af16a64172d972bd50a2ed
BKG000210,CUS00290,PKG0110,2022-07-21,2023-01-05,2023-01-25,4,24600.0,4920.0,2022-10-07,Completed,Agent,AGT003,,0.1449,GBP,1.0,,N,,,5c55b7ef7cc3ffe27054c2796aa87168
BKG000211,CUS01612,PKG0020,2023-12-30,2024-03-26,2024-04-11,3,40300.0,8060.0,2023-12-27,Completed,Agent,AGT007,,0.1774,GBP,1.0,Dietary requirements,N,,,1fc2340da144edaecb2561efb45409f5
BKG000212,CUS01318,PKG0114,2024-05-25,2024-10-22,2024-10-29,4,30100.0,6020.0,2024-07-24,Completed,Agent,AGT020,,0.129,GBP,1.0,,Y,,,4804f29f283eb85644477232533bc01a
BKG000213,CUS00269,PKG0002,2022-02-13,2022-04-24,2022-05-03,4,36000.0,7200.0,2022-01-24,Completed,Phone,AGT013,,0.1255,GBP,1.0,,N,,,a0909a9b5b7fc750e7559bc3000ed1e1
BKG000214,CUS00349,PKG0015,2023-01-26,2023-08-20,2023-09-10,2,19100.0,3820.0,2023-05-22,Completed,Phone,AGT017,,0.1276,GBP,1.0,,N,,,95f4b9ecc73d7631869acaa2a9cd7984
BKG000215,CUS00836,PKG0070,2024-10-27,2025-06-04,2025-06-14,3,21100.0,4220.0,2025-03-06,Completed,Agent,AGT015,,0.1434,GBP,1.0,Wheelchair accessible,Y,,,ab1f6bc07869e2fd4c69af68a83d7743
BKG000216,CUS01820,PKG0020,2023-12-15,2024-05-31,2024-06-07,3,33900.0,6780.0,2024-03-02,Completed,Agent,AGT018,,0.1702,GBP,1.0,,Y,,,1f0d4c698a0a53a8b83e47106228070e
BKG000217,CUS00636,PKG0140,2023-01-05,2023-05-21,2023-05-29,1,12800.0,2560.0,2023-02-20,Completed,Online,,,0.2474,GBP,1.0,,Y,,,fa34312f97600c9d55b0e01c4bbb8a96
BKG000218,CUS01498,PKG0176,2024-10-19,2025-04-25,2025-05-05,4,45000,9000.0,2025-01-25,Completed,Agent,,,0.1858,GBP,1.0,Sea view room,Y,,,a1e2878d72c8f07bf2ee8a1381e667e0
BKG000219,CUS01394,PKG0171,2022-11-04,2023-05-06,2023-05-23,5,45000,9000.0,2023-02-05,Completed,Phone,,,0.122,GBP,1.0,Anniversary surprise,N,,,660829f9499ab67571922599a8b4a4f3
BKG000220,CUS00878,PKG0125,2024-02-01,2024-08-23,2024-09-09,1,7900.0,1580.0,2024-05-25,Completed,Agent,AGT002,,0.136,GBP,1.0,,Y,,,70143b607ea52905596cf75fecaba321
BKG000221,CUS00551,PKG0062,2022-01-07,2022-05-25,2022-06-07,4,37500.0,7500.0,2022-02-24,Completed,Online,AGT001,,0.1488,GBP,1.0,Sea view room,Y,,,928299d948bb83e39de3a16dbb1feacd
BKG000222,CUS01807,PKG0029,2023-11-25,2024-03-11,2024-03-30,3,11800.0,2360.0,2023-12-12,Completed,Online,AGT003,,0.1781,GBP,1.0,Dietary requirements,Y,,,23ec549206a0f484bd58ae01f14b909e
BKG000223,CUS00798,PKG0087,2022-06-12,2022-12-06,2022-12-18,2,16400.0,3280.0,2022-09-07,Completed,Phone,AGT020,,0.2375,GBP,1.0,Wheelchair accessible,Y,,,c03061fce00a4c0723c64fa443d6b0c1
BKG000224,CUS00851,PKG0129,2024-06-03,2025-02-04,2025-02-19,2,45000,9000.0,2024-11-06,Completed,Agent,AGT014,,0.2424,GBP,1.0,Sea view room,Y,,,35596e221820e8d680b73cf744982c31
BKG000225,CUS00745,PKG0096,2023-12-19,2024-04-02,2024-04-09,2,10200.0,2040.0,2024-01-03,Completed,Phone,AGT015,,0.1658,GBP,1.0,,Y,,,c0c6f478cf1579d0dd240d93c1fced27
BKG000226,CUS01900,PKG0168,2024-08-27,2024-11-16,2024-12-03,3,45000,9000.0,2024-08-18,Completed,Agent,AGT010,,0.2617,GBP,1.0,,Y,,,6b5e41481f456a98c45534267eea506b
BKG000227,CUS00608,PKG0001,2023-06-25,2023-10-01,2023-10-11,2,9300.0,1860.0,2023-07-03,Completed,Agent,AGT004,,0.1479,GBP,1.0,Anniversary surprise,Y,,,1e92066f1dbce8a34dd12db1e7586021
BKG000228,CUS00231,PKG0059,2023-04-06,2023-06-29,2023-07-14,4,40100.0,8020.0,2023-03-31,Cancelled,Online,AGT018,,0.1244,GBP,1.0,,Y,2023-04-17,Financial,6e7c2a2dfbaa196c3ffa820a193d2860
BKG000229,CUS01849,PKG0131,2023-12-10,2024-06-04,2024-06-20,2,16600.0,3320.0,2024-03-06,Completed,Online,AGT001,,0.1245,GBP,1.0,Dietary requirements,Y,,,46265e6560dbbd3735037dd1ca51753e
BKG000230,CUS00467,PKG0165,2023-10-11,2024-05-12,2024-06-02,3,33900.0,6780.0,2024-02-12,Completed,Referral,AGT008,,0.2395,GBP,1.0,,N,,,c6d3c359c0735410be87c0f18b335576
BKG000231,CUS00989,PKG0043,2024-02-03,2024-04-09,2024-04-26,2,18300.0,3660.0,2024-01-10,Completed,Referral,AGT013,,0.128,GBP,1.0,Anniversary surprise,N,,,e3c67111f0e1c0ca2b30cc029d62d2e0
BKG000232,CUS00926,PKG0140,2022-06-18,2022-12-03,2022-12-11,2,26100.0,5220.0,2022-09-04,Completed,Online,,,0.134,GBP,1.0,,Y,,,346c1959cd2c948cded4b635369c1a0f
BKG000233,CUS00110,PKG0167,2024-06-19,2024-12-25,2025-01-07,2,14900.0,2980.0,2024-09-26,Completed,Agent,AGT016,,0.2363,GBP,1.0,Anniversary surprise,Y,,,be5e48fd562635a9ffc5cdbcfb43cc1c
BKG000234,CUS01259,PKG0149,2024-01-20,2024-07-01,2024-07-12,2,25900.0,5180.0,2024-04-02,Completed,Online,AGT020,,0.1399,GBP,1.0,,N,,,c20fb1c9a106a6bb518d18117d30fecd
BKG000235,CUS01059,PKG0092,2023-05-29,2024-01-19,2024-02-01,3,33500.0,6700.0,2023-10-21,Cancelled,Agent,AGT018,,0.1215,GBP,1.0,,Y,2023-06-05,Work commitments,73bba3bc799e5083a2e3371f8268ec40
BKG000236,CUS00410,PKG0105,2023-05-25,2024-01-12,2024-01-20,2,13800.0,2760.0,2023-10-14,Completed,Phone,AGT006,,0.2509,GBP,1.0,Anniversary surprise,Y,,,bd40b9781c0a94fc3c939e467a9c4e03
